id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result,score_category,engagement_ratio,click_category
602711,F,South East Region,A Level or Equivalent,30,80-90%,859,94.5,Medium,High,High Risk,1,0,Distinction,High,28.63333333,Low
602768,F,London Region,Lower Than A Level,30,0-10%,326,55,Low,Medium,High Risk,0,0,Fail,Medium,10.86666667,Low
602780,M,London Region,Lower Than A Level,30,20-30%,383,84.66666667,Low,High,High Risk,1,0,Pass,High,12.76666667,Low
602820,F,London Region,A Level or Equivalent,30,20-30%,741,78.875,Medium,High,High Risk,1,0,Pass,High,24.7,Low
602997,F,East Anglian Region,No Formal quals,60,20-30%,119,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.983333333,Low
603044,F,London Region,Lower Than A Level,30,40-50%,938,83.88888889,Medium,High,Low Risk,1,0,Pass,High,31.26666667,Low
603058,F,South East Region,Lower Than A Level,30,70-80%,358,76.875,Low,High,High Risk,1,0,Pass,High,11.93333333,Low
603164,F,London Region,A Level or Equivalent,30,60-70%,1001,85.44444444,Medium,High,Low Risk,1,0,Pass,High,33.36666667,Low
603230,F,South Region,A Level or Equivalent,30,Oct-20,382,84.28571429,Low,High,High Risk,1,0,Pass,High,12.73333333,Low
603328,F,London Region,Lower Than A Level,30,Oct-20,554,72.125,Medium,High,High Risk,1,0,Pass,High,18.46666667,Low
603365,M,North Region,Lower Than A Level,30,Oct-20,19,80,Low,High,Very High Risk,0,0,Fail,High,0.633333333,Low
603573,F,East Midlands Region,Lower Than A Level,30,90-100%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
603579,F,East Anglian Region,A Level or Equivalent,30,20-30%,478,87,Low,High,High Risk,1,0,Pass,High,15.93333333,Low
603585,M,West Midlands Region,Lower Than A Level,30,30-40%,231,60.25,Low,Medium,Very High Risk,0,0,Fail,Medium,7.7,Low
603685,F,East Anglian Region,Lower Than A Level,30,40-50%,680,77.22222222,Medium,High,High Risk,1,0,Pass,High,22.66666667,Low
603740,F,North Western Region,Lower Than A Level,30,20-30%,426,80.71428571,Low,High,High Risk,0,0,Fail,High,14.2,Low
603763,F,West Midlands Region,Lower Than A Level,30,Oct-20,459,75.77777778,Low,High,High Risk,1,0,Pass,High,15.3,Low
603827,F,London Region,Lower Than A Level,30,Oct-20,162,75.71428571,Low,High,Very High Risk,0,0,Fail,High,5.4,Low
603913,M,London Region,Lower Than A Level,30,30-40%,1593,70.88888889,High,High,Low Risk,1,0,Pass,High,53.1,Medium
603918,F,South West Region,A Level or Equivalent,30,90-100%,1239,95.44444444,Medium,High,Low Risk,1,0,Pass,High,41.3,Low
604064,M,South East Region,A Level or Equivalent,30,30-40%,772,93.88888889,Medium,High,High Risk,1,0,Distinction,High,25.73333333,Low
604096,F,Yorkshire Region,Lower Than A Level,30,Oct-20,487,79.22222222,Medium,High,High Risk,1,0,Pass,High,16.23333333,Low
604110,M,South Region,A Level or Equivalent,30,40-50%,1150,91.66666667,Medium,High,Low Risk,1,0,Distinction,High,38.33333333,Low
604153,F,East Anglian Region,Lower Than A Level,30,80-90%,178,68.33333333,Low,Medium,Very High Risk,0,0,Fail,High,5.933333333,Low
604213,F,South Region,Lower Than A Level,30,40-50%,511,85,Medium,High,High Risk,1,0,Pass,High,17.03333333,Low
604336,F,East Midlands Region,A Level or Equivalent,30,Oct-20,432,84.71428571,Low,High,High Risk,1,0,Pass,High,14.4,Low
604423,M,North Western Region,A Level or Equivalent,30,20-30%,820,74.55555556,Medium,High,High Risk,1,0,Distinction,High,27.33333333,Low
604471,F,West Midlands Region,Lower Than A Level,30,40-50%,903,60,Low,Medium,Very High Risk,0,0,Fail,Medium,30.1,Low
604498,F,Yorkshire Region,No Formal quals,30,30-40%,673,77.33333333,Medium,High,High Risk,1,0,Pass,High,22.43333333,Low
604534,F,North Western Region,Lower Than A Level,30,0-10%,150,35.5,Low,Low,Very High Risk,0,0,Fail,Medium,5,Low
604536,F,South West Region,Lower Than A Level,30,40-50%,241,67.77777778,Low,Medium,Very High Risk,0,0,Fail,High,8.033333333,Low
604539,F,East Midlands Region,A Level or Equivalent,30,40-50%,673,85.66666667,Medium,High,High Risk,1,0,Distinction,High,22.43333333,Low
604588,F,London Region,Lower Than A Level,30,30-40%,396,61.42857143,Low,Medium,High Risk,0,1,Withdrawn,Medium,13.2,Low
604721,F,East Anglian Region,Lower Than A Level,30,20-30%,691,82.77777778,Medium,High,High Risk,1,0,Pass,High,23.03333333,Low
604930,M,East Anglian Region,A Level or Equivalent,30,40-50%,1012,87.33333333,Medium,High,Low Risk,1,0,Distinction,High,33.73333333,Low
604980,M,South Region,A Level or Equivalent,30,90-100%,302,83.33333333,Low,High,Very High Risk,1,0,Pass,High,10.06666667,Low
605027,F,West Midlands Region,A Level or Equivalent,30,60-70%,982,87.14285714,Medium,High,Low Risk,1,0,Pass,High,32.73333333,Low
605072,F,North Region,A Level or Equivalent,30,0-10%,947,87.11111111,Medium,High,Low Risk,1,0,Pass,High,31.56666667,Low
605156,F,East Anglian Region,Lower Than A Level,30,Oct-20,1388,69,Medium,Medium,Low Risk,1,0,Pass,High,46.26666667,Low
605225,M,London Region,A Level or Equivalent,30,Oct-20,395,88.33333333,Low,High,High Risk,1,0,Pass,High,13.16666667,Low
605301,F,South Region,Lower Than A Level,60,70-80%,1021,78.88888889,Medium,High,Low Risk,1,0,Pass,High,17.01666667,Low
605306,F,London Region,Lower Than A Level,90,60-70%,293,67.6,Low,Medium,Very High Risk,0,1,Withdrawn,High,3.255555556,Low
605325,F,London Region,Lower Than A Level,30,20-30%,92,65,Low,Medium,Very High Risk,0,0,Fail,Medium,3.066666667,Low
605521,F,London Region,A Level or Equivalent,30,50-60%,393,68,Low,Medium,High Risk,1,0,Distinction,High,13.1,Low
605692,F,East Midlands Region,A Level or Equivalent,30,40-50%,252,75,Low,High,Very High Risk,1,0,Pass,High,8.4,Low
605733,M,East Anglian Region,Lower Than A Level,30,60-70%,599,82.85714286,Medium,High,High Risk,1,0,Pass,High,19.96666667,Low
605861,F,East Anglian Region,No Formal quals,30,20-30%,133,65,Low,Medium,Very High Risk,0,0,Fail,Medium,4.433333333,Low
605901,F,West Midlands Region,A Level or Equivalent,30,Oct-20,737,90.91666667,Medium,High,High Risk,1,0,Distinction,High,24.56666667,Low
605920,F,East Anglian Region,A Level or Equivalent,30,60-70%,661,82.375,Medium,High,High Risk,1,0,Pass,High,22.03333333,Low
605939,M,London Region,Lower Than A Level,30,Oct-20,39,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.3,Low
605977,M,South Region,Lower Than A Level,30,Oct-20,477,83.625,Low,High,High Risk,1,0,Distinction,High,15.9,Low
606028,F,South West Region,A Level or Equivalent,30,30-40%,962,68.22222222,Medium,Medium,Low Risk,1,0,Pass,High,32.06666667,Low
606052,F,North Western Region,Lower Than A Level,30,30-40%,76,77.5,Low,High,Very High Risk,0,0,Fail,High,2.533333333,Low
606233,M,East Anglian Region,A Level or Equivalent,30,40-50%,163,77.11111111,Low,High,Very High Risk,1,0,Pass,High,5.433333333,Low
606245,F,East Anglian Region,Lower Than A Level,30,40-50%,535,83,Medium,High,High Risk,1,0,Distinction,High,17.83333333,Low
606391,F,Yorkshire Region,Lower Than A Level,30,50-60%,2332,88.92857143,High,High,Safe,1,0,Distinction,High,77.73333333,Medium
606409,F,South West Region,Lower Than A Level,60,50-60%,429,79.75,Low,High,High Risk,1,0,Pass,High,7.15,Low
606418,F,Yorkshire Region,Lower Than A Level,30,20-30%,68,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,2.266666667,Low
606435,M,South West Region,Lower Than A Level,30,Oct-20,248,82.33333333,Low,High,Very High Risk,1,0,Pass,High,8.266666667,Low
606463,F,South East Region,Lower Than A Level,30,40-50%,614,89.375,Medium,High,High Risk,1,0,Distinction,High,20.46666667,Low
606471,M,South Region,A Level or Equivalent,30,40-50%,381,91.66666667,Low,High,High Risk,1,0,Pass,High,12.7,Low
606497,M,South Region,A Level or Equivalent,30,40-50%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
606570,F,West Midlands Region,A Level or Equivalent,30,0-10%,701,89.375,Medium,High,High Risk,1,0,Pass,High,23.36666667,Low
606574,F,London Region,A Level or Equivalent,30,20-30%,66,75.71428571,Low,High,Very High Risk,0,0,Fail,High,2.2,Low
606815,M,South East Region,Lower Than A Level,30,60-70%,643,79.44444444,Medium,High,High Risk,1,0,Pass,High,21.43333333,Low
606864,F,South East Region,HE Qualification,30,Oct-20,1001,70.71428571,Medium,High,Low Risk,1,0,Distinction,High,33.36666667,Low
606869,F,East Midlands Region,Lower Than A Level,30,70-80%,590,81.85714286,Medium,High,High Risk,1,0,Pass,High,19.66666667,Low
606895,F,Yorkshire Region,Lower Than A Level,90,50-60%,146,70,Low,Medium,Very High Risk,0,0,Fail,High,1.622222222,Low
607018,F,Yorkshire Region,Lower Than A Level,30,50-60%,280,72,Low,High,Very High Risk,0,0,Fail,High,9.333333333,Low
607163,F,South East Region,A Level or Equivalent,30,50-60%,303,83,Low,High,Very High Risk,1,0,Pass,High,10.1,Low
607256,F,West Midlands Region,Lower Than A Level,30,0-10%,1324,79.375,Medium,High,Low Risk,1,0,Pass,High,44.13333333,Low
607293,F,North Western Region,Lower Than A Level,30,40-50%,673,69.66666667,Medium,Medium,High Risk,1,0,Pass,High,22.43333333,Low
607337,F,East Anglian Region,No Formal quals,30,40-50%,316,49.4,Low,Low,Very High Risk,0,0,Fail,Medium,10.53333333,Low
607443,F,London Region,Lower Than A Level,30,40-50%,367,89.44444444,Low,High,High Risk,1,0,Pass,High,12.23333333,Low
607483,M,South East Region,Lower Than A Level,30,60-70%,1781,75.1875,High,High,Low Risk,1,0,Distinction,High,59.36666667,Medium
607507,M,East Anglian Region,Lower Than A Level,30,80-90%,979,82.11111111,Medium,High,Low Risk,1,0,Distinction,High,32.63333333,Low
607510,M,East Midlands Region,A Level or Equivalent,30,50-60%,111,85,Low,High,Very High Risk,0,0,Fail,High,3.7,Low
607514,F,East Anglian Region,Lower Than A Level,30,30-40%,246,45,Low,Low,Very High Risk,0,0,Fail,Medium,8.2,Low
607548,M,South East Region,Lower Than A Level,30,90-100%,840,82.5,Medium,High,High Risk,1,0,Pass,High,28,Low
607754,M,East Midlands Region,A Level or Equivalent,30,50-60%,1049,85.44444444,Medium,High,Low Risk,1,0,Pass,High,34.96666667,Low
607797,F,South Region,A Level or Equivalent,30,90-100%,582,87.22222222,Medium,High,High Risk,1,0,Pass,High,19.4,Low
607798,F,West Midlands Region,Lower Than A Level,60,60-70%,638,60,Medium,Medium,High Risk,0,0,Fail,Medium,10.63333333,Low
607827,M,North Western Region,HE Qualification,30,50-60%,323,55,Low,Medium,Very High Risk,0,0,Fail,Medium,10.76666667,Low
607849,F,South West Region,Lower Than A Level,30,90-100%,256,74.42857143,Low,High,Very High Risk,1,0,Distinction,High,8.533333333,Low
607912,F,South West Region,A Level or Equivalent,30,80-90%,797,74.44444444,Medium,High,High Risk,1,0,Pass,High,26.56666667,Low
607957,F,South Region,Lower Than A Level,30,80-90%,403,71.6,Low,High,High Risk,0,1,Withdrawn,High,13.43333333,Low
608114,M,East Anglian Region,A Level or Equivalent,30,40-50%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
608115,M,South East Region,A Level or Equivalent,30,80-90%,611,87,Medium,High,High Risk,1,0,Distinction,High,20.36666667,Low
608195,F,West Midlands Region,Lower Than A Level,30,50-60%,1238,85,Medium,High,Low Risk,1,0,Pass,High,41.26666667,Low
608306,F,Yorkshire Region,Lower Than A Level,60,20-30%,84,76.66666667,Low,High,Very High Risk,0,0,Fail,High,1.4,Low
608318,M,North Western Region,Lower Than A Level,30,Oct-20,114,71.66666667,Low,High,Very High Risk,0,0,Fail,High,3.8,Low
608672,F,London Region,A Level or Equivalent,30,Oct-20,512,71.55555556,Medium,High,High Risk,1,0,Pass,High,17.06666667,Low
608693,F,South Region,A Level or Equivalent,30,70-80%,325,69.33333333,Low,Medium,High Risk,0,0,Fail,High,10.83333333,Low
608714,F,East Midlands Region,Lower Than A Level,30,20-30%,6,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.2,Low
609330,F,East Anglian Region,A Level or Equivalent,30,70-80%,1248,96.11111111,Medium,High,Low Risk,1,0,Pass,High,41.6,Low
609399,F,East Anglian Region,HE Qualification,30,40-50%,429,92.22222222,Low,High,High Risk,1,0,Pass,High,14.3,Low
609403,F,East Midlands Region,Lower Than A Level,30,80-90%,1954,75.85714286,High,High,Low Risk,1,0,Pass,High,65.13333333,Medium
609535,F,West Midlands Region,A Level or Equivalent,30,0-10%,90,45,Low,Low,Very High Risk,0,0,Fail,Medium,3,Low
609538,F,North Western Region,Lower Than A Level,30,20-30%,711,89.55555556,Medium,High,High Risk,1,0,Pass,High,23.7,Low
609557,F,South Region,Lower Than A Level,30,90-100%,638,76.57142857,Medium,High,High Risk,1,0,Pass,High,21.26666667,Low
609567,F,London Region,A Level or Equivalent,30,20-30%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
609761,F,East Anglian Region,Lower Than A Level,30,40-50%,1938,91.11111111,High,High,Low Risk,1,0,Pass,High,64.6,Medium
609837,F,South West Region,Lower Than A Level,30,60-70%,238,63.5,Low,Medium,Very High Risk,0,0,Fail,Medium,7.933333333,Low
609900,M,South Region,Lower Than A Level,30,40-50%,762,81.25,Medium,High,High Risk,1,0,Pass,High,25.4,Low
609912,F,London Region,A Level or Equivalent,30,30-40%,1096,86.66666667,Medium,High,Low Risk,1,0,Pass,High,36.53333333,Low
609979,F,South East Region,Lower Than A Level,30,40-50%,25,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.833333333,Low
610012,M,North Western Region,No Formal quals,30,30-40%,301,74.22222222,Low,High,Very High Risk,1,0,Pass,High,10.03333333,Low
610016,F,West Midlands Region,Lower Than A Level,30,50-60%,45,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,1.5,Low
610057,F,London Region,A Level or Equivalent,30,80-90%,787,95,Medium,High,High Risk,1,0,Pass,High,26.23333333,Low
610347,M,South Region,HE Qualification,30,80-90%,1102,92.77777778,Medium,High,Low Risk,1,0,Pass,High,36.73333333,Low
610380,F,East Anglian Region,A Level or Equivalent,30,40-50%,186,48.11111111,Low,Low,Very High Risk,0,0,Fail,Medium,6.2,Low
610405,F,North Western Region,A Level or Equivalent,30,50-60%,1411,86,Medium,High,Low Risk,1,0,Pass,High,47.03333333,Low
610530,M,North Western Region,A Level or Equivalent,30,20-30%,44,56.66666667,Low,Medium,Very High Risk,0,0,Fail,Medium,1.466666667,Low
610557,F,South East Region,Lower Than A Level,30,60-70%,476,74,Low,High,High Risk,0,0,Fail,High,15.86666667,Low
610569,F,East Anglian Region,Lower Than A Level,30,70-80%,1422,93.33333333,Medium,High,Low Risk,1,0,Pass,High,47.4,Low
610573,F,East Midlands Region,Lower Than A Level,30,50-60%,82,45,Low,Low,Very High Risk,0,0,Fail,Medium,2.733333333,Low
610597,M,South East Region,Lower Than A Level,30,30-40%,593,93,Medium,High,High Risk,1,0,Pass,High,19.76666667,Low
610738,F,London Region,Lower Than A Level,30,Oct-20,157,75.71428571,Low,High,Very High Risk,0,0,Fail,High,5.233333333,Low
610739,F,South Region,Lower Than A Level,30,90-100%,332,90.71428571,Low,High,High Risk,1,0,Pass,High,11.06666667,Low
610749,F,West Midlands Region,Lower Than A Level,30,40-50%,1105,90,Medium,High,Low Risk,1,0,Pass,High,36.83333333,Low
611058,F,East Midlands Region,A Level or Equivalent,30,90-100%,142,55,Low,Medium,Very High Risk,0,0,Fail,Medium,4.733333333,Low
611138,F,London Region,Lower Than A Level,30,50-60%,4,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.133333333,Low
611177,F,South Region,Lower Than A Level,30,Oct-20,349,84.85714286,Low,High,High Risk,1,0,Pass,High,11.63333333,Low
611215,M,East Anglian Region,HE Qualification,30,70-80%,504,92.77777778,Medium,High,High Risk,1,0,Distinction,High,16.8,Low
611218,F,South Region,A Level or Equivalent,30,80-90%,1320,73.5,Medium,High,Low Risk,1,0,Distinction,High,44,Low
611241,F,East Midlands Region,Lower Than A Level,30,30-40%,1173,73.84615385,Medium,High,Low Risk,1,0,Pass,High,39.1,Low
611331,M,East Anglian Region,A Level or Equivalent,30,30-40%,10,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.333333333,Low
611580,F,East Midlands Region,A Level or Equivalent,60,40-50%,526,87,Medium,High,High Risk,1,0,Distinction,High,8.766666667,Low
612986,M,London Region,A Level or Equivalent,30,Oct-20,828,75,Medium,High,High Risk,1,0,Pass,High,27.6,Low
1319732,F,South Region,Lower Than A Level,30,50-60%,308,93.28571429,Low,High,Very High Risk,1,0,Pass,High,10.26666667,Low
1341096,F,East Anglian Region,Lower Than A Level,30,80-90%,1553,83.57142857,Medium,High,Low Risk,1,0,Pass,High,51.76666667,Medium
1347253,F,West Midlands Region,Lower Than A Level,30,0-10%,1795,91.11111111,High,High,Low Risk,1,0,Pass,High,59.83333333,Medium
1470552,F,Yorkshire Region,A Level or Equivalent,30,20-30%,249,75,Low,High,Very High Risk,0,0,Fail,High,8.3,Low
1498979,F,East Anglian Region,Lower Than A Level,30,60-70%,708,82.77777778,Medium,High,High Risk,1,0,Pass,High,23.6,Low
1516666,F,East Anglian Region,Lower Than A Level,30,20-30%,6,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.2,Low
1537673,F,London Region,Lower Than A Level,30,20-30%,41,75.71428571,Low,High,Very High Risk,0,0,Fail,High,1.366666667,Low
1615575,M,London Region,Lower Than A Level,30,90-100%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
1674804,M,South East Region,A Level or Equivalent,30,70-80%,396,92,Low,High,High Risk,1,0,Pass,High,13.2,Low
1678445,F,South West Region,Lower Than A Level,30,80-90%,2213,90.55555556,High,High,Safe,1,0,Distinction,High,73.76666667,Medium
1699264,F,South East Region,Lower Than A Level,60,50-60%,549,83.44444444,Medium,High,High Risk,0,0,Fail,High,9.15,Low
1720448,F,South East Region,A Level or Equivalent,30,70-80%,1049,88.66666667,Medium,High,Low Risk,1,0,Distinction,High,34.96666667,Low
1729833,F,South East Region,A Level or Equivalent,30,30-40%,243,90.55555556,Low,High,Very High Risk,1,0,Pass,High,8.1,Low
1756915,M,East Midlands Region,A Level or Equivalent,30,40-50%,400,68,Low,Medium,High Risk,1,0,Pass,High,13.33333333,Low
1813731,M,East Anglian Region,Lower Than A Level,60,50-60%,465,93.55555556,Low,High,High Risk,1,0,Pass,High,7.75,Low
1828078,F,East Midlands Region,A Level or Equivalent,30,30-40%,106,75.71428571,Low,High,Very High Risk,0,0,Fail,High,3.533333333,Low
1830666,F,South Region,A Level or Equivalent,30,80-90%,18,75,Low,High,Very High Risk,0,0,Fail,High,0.6,Low
1873505,F,North Region,Lower Than A Level,60,60-70%,1158,86.875,Medium,High,Low Risk,1,0,Pass,High,19.3,Low
1930019,F,Yorkshire Region,Lower Than A Level,90,70-80%,1091,79.375,Medium,High,Low Risk,1,0,Distinction,High,12.12222222,Low
1932526,F,London Region,Lower Than A Level,30,80-90%,63,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,2.1,Low
1953764,F,North Region,A Level or Equivalent,30,40-50%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
1969985,F,London Region,Lower Than A Level,30,Oct-20,689,77.5,Medium,High,High Risk,1,0,Pass,High,22.96666667,Low
1986974,F,North Western Region,Lower Than A Level,60,80-90%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,15.05,Low
1993905,F,West Midlands Region,Lower Than A Level,30,20-30%,2274,88.33333333,High,High,Safe,1,0,Pass,High,75.8,Medium
2002057,M,South East Region,Lower Than A Level,30,0-10%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
2019921,F,North Western Region,Lower Than A Level,30,60-70%,86,63.4,Low,Medium,Very High Risk,0,0,Fail,Medium,2.866666667,Low
2048119,F,South Region,A Level or Equivalent,30,40-50%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
2067146,F,West Midlands Region,Lower Than A Level,30,Oct-20,68,45,Low,Low,Very High Risk,0,0,Fail,Medium,2.266666667,Low
2152928,F,Yorkshire Region,Lower Than A Level,30,0-10%,5,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.166666667,Low
2174129,F,East Anglian Region,Lower Than A Level,30,30-40%,1216,93.33333333,Medium,High,Low Risk,1,0,Distinction,High,40.53333333,Low
2180994,F,North Region,A Level or Equivalent,30,Oct-20,935,80.88888889,Medium,High,Low Risk,1,0,Distinction,High,31.16666667,Low
2181700,F,Yorkshire Region,Lower Than A Level,30,0-10%,720,86.11111111,Medium,High,High Risk,1,0,Pass,High,24,Low
2237783,M,South East Region,Lower Than A Level,30,70-80%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
2246073,M,London Region,Lower Than A Level,90,80-90%,635,86.11111111,Medium,High,High Risk,1,0,Pass,High,7.055555556,Low
2248072,M,East Anglian Region,Lower Than A Level,30,20-30%,253,72.75,Low,High,Very High Risk,1,0,Pass,High,8.433333333,Low
2248779,F,Yorkshire Region,Lower Than A Level,30,40-50%,2,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.066666667,Low
2254271,M,North Western Region,A Level or Equivalent,30,0-10%,662,65,Medium,Medium,High Risk,0,0,Fail,Medium,22.06666667,Low
2271264,F,East Midlands Region,A Level or Equivalent,30,90-100%,259,64.11111111,Low,Medium,Very High Risk,1,0,Pass,Medium,8.633333333,Low
2280643,F,West Midlands Region,A Level or Equivalent,30,60-70%,1411,89.5,Medium,High,Low Risk,1,0,Pass,High,47.03333333,Low
2285156,F,North Western Region,Lower Than A Level,30,60-70%,1017,90,Medium,High,Low Risk,1,0,Distinction,High,33.9,Low
2312783,M,London Region,A Level or Equivalent,30,0-10%,1652,90,High,High,Low Risk,0,0,Fail,High,55.06666667,Medium
2343354,F,East Midlands Region,A Level or Equivalent,30,30-40%,274,82.77777778,Low,High,Very High Risk,1,0,Pass,High,9.133333333,Low
2349926,F,North Western Region,A Level or Equivalent,30,0-10%,84,75.71428571,Low,High,Very High Risk,0,0,Fail,High,2.8,Low
2365602,F,Yorkshire Region,HE Qualification,30,30-40%,609,53,Medium,Medium,High Risk,0,0,Fail,Medium,20.3,Low
2369187,F,South West Region,A Level or Equivalent,30,50-60%,446,91.85714286,Low,High,High Risk,1,0,Pass,High,14.86666667,Low
2379431,F,London Region,HE Qualification,30,40-50%,181,72.4,Low,High,Very High Risk,0,0,Fail,High,6.033333333,Low
2386281,F,South East Region,Lower Than A Level,30,90-100%,769,78.57142857,Medium,High,High Risk,1,0,Pass,High,25.63333333,Low
2387566,F,North Western Region,Lower Than A Level,30,30-40%,321,80,Low,High,Very High Risk,0,0,Fail,High,10.7,Low
2394352,F,South Region,A Level or Equivalent,30,Oct-20,219,85,Low,High,Very High Risk,0,1,Withdrawn,High,7.3,Low
2417702,F,South East Region,Lower Than A Level,30,50-60%,491,86,Medium,High,High Risk,1,0,Pass,High,16.36666667,Low
2420364,M,West Midlands Region,HE Qualification,30,20-30%,407,91.14285714,Low,High,High Risk,1,0,Pass,High,13.56666667,Low
2440133,F,London Region,A Level or Equivalent,30,60-70%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
2458203,F,West Midlands Region,Lower Than A Level,30,0-10%,1243,95.33333333,Medium,High,Low Risk,1,0,Distinction,High,41.43333333,Low
2462584,F,East Anglian Region,Lower Than A Level,30,20-30%,530,84.125,Medium,High,High Risk,1,0,Pass,High,17.66666667,Low
2464917,M,East Anglian Region,Lower Than A Level,60,20-30%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,15.05,Low
2477040,F,South Region,A Level or Equivalent,90,30-40%,289,85,Low,High,Very High Risk,0,0,Fail,High,3.211111111,Low
2482885,F,South Region,A Level or Equivalent,30,40-50%,381,82,Low,High,High Risk,0,0,Fail,High,12.7,Low
2498139,F,East Midlands Region,Lower Than A Level,30,60-70%,1083,86.42857143,Medium,High,Low Risk,1,0,Distinction,High,36.1,Low
2511859,F,London Region,Lower Than A Level,60,30-40%,959,89.42857143,Medium,High,Low Risk,1,0,Pass,High,15.98333333,Low
2516931,F,South West Region,A Level or Equivalent,30,50-60%,209,91,Low,High,Very High Risk,0,0,Fail,High,6.966666667,Low
2519972,F,West Midlands Region,Lower Than A Level,30,80-90%,817,85.55555556,Medium,High,High Risk,0,0,Fail,High,27.23333333,Low
2540288,F,South Region,A Level or Equivalent,30,50-60%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
2540450,M,London Region,A Level or Equivalent,30,40-50%,19,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.633333333,Low
2542291,F,East Anglian Region,A Level or Equivalent,30,80-90%,523,95.625,Medium,High,High Risk,1,0,Pass,High,17.43333333,Low
2542342,F,North Region,Lower Than A Level,30,Oct-20,22,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.733333333,Low
2555098,F,North Western Region,Lower Than A Level,30,Oct-20,71,69,Low,Medium,Very High Risk,0,0,Fail,High,2.366666667,Low
2561971,F,South West Region,A Level or Equivalent,30,30-40%,1224,87,Medium,High,Low Risk,1,0,Pass,High,40.8,Low
2591672,F,London Region,A Level or Equivalent,30,Oct-20,68,66.66666667,Low,Medium,Very High Risk,0,0,Fail,High,2.266666667,Low
2599817,F,East Anglian Region,Lower Than A Level,30,60-70%,989,83.88888889,Medium,High,Low Risk,1,0,Pass,High,32.96666667,Low
2621695,F,South East Region,Lower Than A Level,30,30-40%,469,86.42857143,Low,High,High Risk,1,0,Pass,High,15.63333333,Low
2638532,M,South West Region,A Level or Equivalent,30,40-50%,297,76.11111111,Low,High,Very High Risk,1,0,Pass,High,9.9,Low
2643122,F,South West Region,Lower Than A Level,30,30-40%,704,63.88888889,Medium,Medium,High Risk,1,0,Pass,Medium,23.46666667,Low
2649341,F,West Midlands Region,Lower Than A Level,30,50-60%,903,75.71428571,Low,High,Very High Risk,0,0,Fail,High,30.1,Low
2653027,F,London Region,Lower Than A Level,30,Oct-20,14,75.71428571,Low,High,Very High Risk,0,0,Fail,High,0.466666667,Low
2656100,F,East Anglian Region,Lower Than A Level,30,60-70%,873,86.66666667,Medium,High,High Risk,1,0,Pass,High,29.1,Low
2670570,M,Yorkshire Region,A Level or Equivalent,30,40-50%,1389,91,Medium,High,Low Risk,1,0,Pass,High,46.3,Low
2673510,F,East Midlands Region,Lower Than A Level,30,20-30%,230,80,Low,High,Very High Risk,0,1,Withdrawn,High,7.666666667,Low
2674822,F,North Western Region,A Level or Equivalent,30,0-10%,96,75.71428571,Low,High,Very High Risk,0,0,Fail,High,3.2,Low
2679386,F,South Region,A Level or Equivalent,30,Oct-20,855,90.33333333,Medium,High,High Risk,1,0,Distinction,High,28.5,Low
2679694,F,South West Region,A Level or Equivalent,30,30-40%,32,55,Low,Medium,Very High Risk,0,0,Fail,Medium,1.066666667,Low
24186,F,Yorkshire Region,Lower Than A Level,30,Oct-20,184,62.5,Low,Medium,Very High Risk,1,0,Pass,Medium,6.133333333,Low
29985,F,South Region,Lower Than A Level,30,20-30%,760,71.88888889,Medium,High,High Risk,1,0,Pass,High,25.33333333,Low
38187,F,East Anglian Region,Lower Than A Level,30,50-60%,903,75.71428571,Low,High,Very High Risk,0,1,Withdrawn,High,30.1,Low
